index,confidence,hand,time,person,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
689,  score: 0.97775316,"  label: ""Right""",13760,0.3454596,0.72097033,1.4280957e-07,0.33435482,0.6881806,-0.00956495,0.3138432,0.6807434,-0.012890147,0.29574642,0.6821434,-0.013881317,0.28153718,0.68363863,-0.014084421,0.2976297,0.7268588,-0.0138928145,0.26946363,0.7190787,-0.018100671,0.2598624,0.7009124,-0.019766625,0.2560936,0.6853081,-0.019880263,0.2986034,0.7462123,-0.008951755,0.2700025,0.7384703,-0.011761606,0.2632206,0.71814615,-0.011612457,0.26201442,0.7020265,-0.010916687,0.30139497,0.75546604,-0.004157774,0.2763585,0.74910724,-0.0056292214,0.2690467,0.7315865,-0.004687063,0.26640278,0.71710914,-0.003914351,0.3046482,0.75758535,-4.5062814e-05,0.28449178,0.75297606,-0.0005494146,0.27647123,0.74033535,0.0008818214,0.2732059,0.7293954,0.0023728868,left
690,  score: 0.9777873,"  label: ""Right""",13780,0.34732327,0.71862125,1.2385591e-07,0.3350315,0.6860457,-0.009722523,0.31405494,0.6783028,-0.013038369,0.29533854,0.679313,-0.013765165,0.2811188,0.6812232,-0.013669191,0.29747194,0.7240199,-0.014373241,0.2695602,0.7151411,-0.017802885,0.25997904,0.69921994,-0.018933957,0.25639817,0.6853785,-0.018848909,0.29848132,0.74420726,-0.008936208,0.27106124,0.73258483,-0.01062949,0.2662877,0.71335715,-0.010003854,0.26722354,0.6989309,-0.009303728,0.30153322,0.7543672,-0.0035538997,0.27719253,0.7467745,-0.0039881887,0.272029,0.73033607,-0.0028191314,0.27163422,0.7171209,-0.002295307,0.3050441,0.7570656,0.0011478338,0.28599072,0.75214434,0.0010764381,0.2792229,0.74030924,0.0022391921,0.27695614,0.7304051,0.0033232,left
691,  score: 0.9743182,"  label: ""Right""",13800,0.34769282,0.7160085,1.2662315e-07,0.33506453,0.6838571,-0.007916264,0.31464538,0.6760532,-0.010736631,0.29598612,0.67609483,-0.011459213,0.28183654,0.67604077,-0.011375399,0.29669425,0.7197655,-0.011617888,0.26990807,0.71030575,-0.013990695,0.2617751,0.69590133,-0.014406708,0.25926784,0.6839056,-0.013972435,0.29787186,0.7407269,-0.0071108434,0.27135637,0.72824156,-0.008126382,0.2666623,0.70992815,-0.0069715763,0.26731607,0.69676447,-0.00586334,0.30176276,0.752372,-0.0025823177,0.27790478,0.7458193,-0.0024040001,0.27288145,0.7306217,-0.0004321596,0.2724228,0.7192549,0.00060915924,0.3066497,0.75673705,0.0014068367,0.28796175,0.75207317,0.0022785815,0.28144968,0.74116373,0.0045047724,0.27945036,0.73234415,0.0063132867,left
692,  score: 0.97348976,"  label: ""Right""",13820,0.3479618,0.71346563,1.4356068e-07,0.3349405,0.6826507,-0.007982879,0.3145947,0.67471164,-0.010828642,0.29593936,0.67414904,-0.011534849,0.28189903,0.6733943,-0.011526553,0.29558176,0.719208,-0.010685948,0.27044424,0.7082688,-0.012587682,0.26219368,0.6944723,-0.0132924095,0.2587551,0.6827231,-0.013289753,0.29705465,0.74047685,-0.006149222,0.27258164,0.7261614,-0.0064462083,0.26733005,0.70834863,-0.005420869,0.26700222,0.6944868,-0.0046755434,0.30193385,0.7521999,-0.001669938,0.27975768,0.74521923,-0.0011533276,0.2740421,0.7308634,0.00036142397,0.2726409,0.7189422,0.00085354416,0.30809066,0.75632715,0.0022517173,0.29140484,0.75034225,0.0032411013,0.2856002,0.7387043,0.005374435,0.2841862,0.72867227,0.00702275,left
693,  score: 0.95694894,"  label: ""Right""",13840,0.3477791,0.7115146,1.3564208e-07,0.33438113,0.6814222,-0.007754139,0.3141036,0.6738908,-0.010664887,0.295071,0.6734412,-0.011431312,0.28088447,0.67314863,-0.011552172,0.2955225,0.71853757,-0.0110357795,0.27041844,0.7076958,-0.012795715,0.26237395,0.69342947,-0.013590859,0.25904,0.68115646,-0.013726834,0.29723153,0.74005735,-0.006524713,0.2732526,0.72462314,-0.0062498627,0.269152,0.70545304,-0.0052022403,0.26967314,0.6909321,-0.0047064694,0.3024415,0.75179106,-0.0019637055,0.28033924,0.74428135,-0.0006774923,0.27568507,0.7285662,0.0010148118,0.27543932,0.7155694,0.0013176864,0.30876285,0.7562092,0.0020329906,0.2920128,0.751286,0.00350109,0.28670442,0.73955894,0.0056789448,0.28582877,0.7292822,0.0071848286,left
694,  score: 0.95963067,"  label: ""Right""",13860,0.34746397,0.71154094,1.3304154e-07,0.33394846,0.681172,-0.0078214295,0.31364325,0.67364615,-0.010797725,0.29469857,0.67351586,-0.01162211,0.28068715,0.6726774,-0.011758529,0.29540002,0.71957266,-0.011197579,0.27031806,0.70882833,-0.012913142,0.26304394,0.69375336,-0.01351124,0.26080078,0.6811466,-0.013411807,0.2974502,0.74116546,-0.0065700337,0.2732662,0.7262293,-0.006237153,0.26958925,0.7065737,-0.0051191966,0.2706873,0.6918671,-0.0045166365,0.30278668,0.7525765,-0.0018732117,0.2806869,0.745306,-0.0005420035,0.27625868,0.72887594,0.0010197909,0.27646902,0.7154711,0.0012599431,0.30905104,0.7565588,0.0022792732,0.29226634,0.7514495,0.0037168846,0.28711164,0.73922753,0.0057452708,0.28648478,0.7286924,0.0071625095,left
695,  score: 0.9681935,"  label: ""Left""",13880,0.44260377,0.497581,2.0976958e-07,0.4298778,0.48538122,-0.0164815,0.4152811,0.46549425,-0.019830268,0.39924052,0.45133924,-0.020710545,0.38250083,0.44585878,-0.02086134,0.41267243,0.42886895,0.0031898743,0.398513,0.40968233,0.006123305,0.3880649,0.39866662,0.005611802,0.3815065,0.39498642,0.0050135097,0.41028425,0.43974715,0.011651598,0.39566174,0.4230155,0.016753307,0.38488573,0.4168327,0.015050466,0.37686965,0.41349754,0.013262208,0.40765652,0.45237964,0.017854389,0.3938915,0.43969384,0.022269377,0.38409695,0.43360373,0.02138618,0.37576976,0.4300521,0.020007415,0.4051505,0.4665834,0.022135977,0.39278933,0.45625743,0.025381148,0.3849144,0.45019412,0.02612125,0.3787458,0.44519335,0.026362604,left
695,  score: 0.9532588,"  label: ""Right""",13880,0.3480241,0.7116161,1.2699041e-07,0.33418202,0.6813937,-0.007883097,0.31386295,0.6738707,-0.010641196,0.29493055,0.67374766,-0.011268076,0.28094652,0.6728707,-0.011237763,0.29577723,0.72019607,-0.010295902,0.2714984,0.70869404,-0.012034314,0.26417434,0.6932686,-0.013023861,0.26151678,0.6798082,-0.013273011,0.29768193,0.741572,-0.0056295022,0.27411795,0.7256842,-0.00545042,0.27042964,0.7053983,-0.004903285,0.27135143,0.689746,-0.00478284,0.30286452,0.75256705,-0.0009618059,0.28140652,0.7439775,4.39189e-05,0.27756396,0.7265003,0.0008328519,0.27836373,0.7119491,0.0005591724,0.3089797,0.7562326,0.003167956,0.29246396,0.75060403,0.004316493,0.28781322,0.7379278,0.005826788,0.28762758,0.72678,0.006838608,left
696,  score: 0.93409765,"  label: ""Left""",13900,0.44410744,0.49773613,1.1689533e-07,0.43102708,0.48345932,-0.016399913,0.4167557,0.46379486,-0.020796385,0.4007481,0.44995582,-0.022768978,0.3837757,0.44733423,-0.02421521,0.41290504,0.42849877,0.0029622999,0.39872912,0.41427842,0.0056357486,0.38931262,0.41089305,0.004154733,0.38319638,0.41333443,0.002697988,0.41046315,0.4395364,0.011214489,0.39642546,0.42611086,0.016167304,0.38686472,0.42745674,0.013831085,0.37960023,0.43236455,0.011577373,0.4082666,0.45158023,0.0173235,0.39482445,0.44190896,0.021816928,0.38633126,0.44278908,0.020931471,0.37911594,0.44559816,0.01942035,0.4068897,0.46525145,0.021547062,0.39492837,0.45722732,0.025171163,0.38873887,0.45654574,0.026299981,0.38438517,0.45706296,0.026636843,left
696,  score: 0.9521446,"  label: ""Right""",13900,0.34813052,0.71101564,1.3811692e-07,0.33384943,0.6807714,-0.007860573,0.3133238,0.6736048,-0.010459307,0.29442918,0.6741811,-0.011038934,0.28059357,0.67380536,-0.010871714,0.29551363,0.72091836,-0.008484131,0.27250904,0.70873785,-0.009802776,0.26534736,0.69323754,-0.010698611,0.2625672,0.6799592,-0.010928541,0.29748917,0.74159825,-0.0038769753,0.27484876,0.7260502,-0.003476034,0.27018008,0.7067796,-0.0029016826,0.26998144,0.6914549,-0.002612801,0.30279368,0.75246894,0.0006077559,0.2821411,0.7446519,0.0016935628,0.27763766,0.7281142,0.0027263293,0.27755225,0.71397185,0.0028559049,0.30886552,0.75607437,0.0044984985,0.2926074,0.75162375,0.005800441,0.28737122,0.7398911,0.0076347636,0.2864229,0.7289059,0.009063299,left
697,  score: 0.9224407,"  label: ""Left""",13920,0.44289973,0.49750257,1.1932902e-07,0.43012157,0.4833071,-0.016437706,0.4158474,0.46381903,-0.020543983,0.39997992,0.4506032,-0.022220222,0.3833445,0.44760025,-0.02326486,0.4122437,0.42845392,0.0032677404,0.3981206,0.41408458,0.006065875,0.38868016,0.41076162,0.004888305,0.38278243,0.412952,0.0036742983,0.40969905,0.43964,0.011602125,0.39554772,0.42637238,0.016143972,0.38675392,0.42875955,0.013660685,0.3803047,0.43383124,0.011500983,0.4075699,0.45154893,0.017765641,0.39398652,0.44190252,0.021779265,0.38595545,0.44365022,0.020343976,0.3793683,0.44636148,0.018632919,0.40612495,0.4646017,0.022094283,0.39405864,0.4568182,0.025449565,0.3881937,0.45657152,0.026123853,0.3843912,0.4569527,0.026201166,left
697,  score: 0.95340663,"  label: ""Right""",13920,0.34886807,0.7112994,1.301976e-07,0.33444965,0.681043,-0.007335405,0.31384715,0.67353004,-0.009736974,0.29500675,0.67397213,-0.010400338,0.2812444,0.6731092,-0.010353279,0.29550797,0.7204427,-0.006801627,0.27377117,0.7073862,-0.008147775,0.2669664,0.69182706,-0.009386725,0.2642864,0.67851514,-0.010012138,0.2973155,0.7411756,-0.0028026972,0.27585292,0.726037,-0.0026477783,0.27131927,0.70751816,-0.0024626877,0.27105457,0.69266623,-0.00248405,0.30264297,0.75252414,0.0009918618,0.28272882,0.74546516,0.0016712865,0.2783021,0.72945595,0.0026449098,0.27815703,0.71575135,0.0028060828,0.3088908,0.7564267,0.0041953265,0.29268283,0.7527835,0.0050964565,0.28738934,0.74153024,0.0069687166,0.2863855,0.7308275,0.008475124,left
698,  score: 0.93082654,"  label: ""Left""",13940,0.44273052,0.49594176,1.3024851e-07,0.43057653,0.48268926,-0.016984433,0.41594693,0.4634172,-0.021249425,0.39967164,0.45029396,-0.022754205,0.38301674,0.4475365,-0.023637334,0.4117814,0.42746142,0.00053029525,0.39713675,0.41119272,0.0029864002,0.38610098,0.4040888,0.001968205,0.37867844,0.40311933,0.0006505635,0.4088575,0.43836826,0.008987094,0.39435023,0.423858,0.013233105,0.38390207,0.42231578,0.011224013,0.37574378,0.4242059,0.009098763,0.40668115,0.45038924,0.015363759,0.39277014,0.4394877,0.018729689,0.38344607,0.43862504,0.017493762,0.3753302,0.43947506,0.015782576,0.4054563,0.46384683,0.019889347,0.3932897,0.45574412,0.022153867,0.38658366,0.4541731,0.022396509,0.38162994,0.45339912,0.022156063,left
698,  score: 0.95872223,"  label: ""Right""",13940,0.3492695,0.71132433,1.3022071e-07,0.33493167,0.68085545,-0.0072614937,0.3141056,0.6732893,-0.009521337,0.29539344,0.67305946,-0.010025649,0.28142807,0.67208785,-0.009862498,0.29560274,0.7203653,-0.0066195405,0.2745812,0.70784175,-0.0076552355,0.2677831,0.69258255,-0.008859404,0.26485616,0.6795203,-0.009595088,0.29746163,0.7410878,-0.002605467,0.27660197,0.72649145,-0.0018615715,0.27238616,0.70845515,-0.001494119,0.27238625,0.6940566,-0.0016095091,0.30307603,0.75242704,0.0011940523,0.2835223,0.746216,0.0022082261,0.2795162,0.73110336,0.0031638814,0.2796108,0.71831506,0.0031247584,0.3097097,0.75635254,0.0044089723,0.2940726,0.752923,0.0054026837,0.28945976,0.74164355,0.007228401,0.28905284,0.7312616,0.00858266,left
699,  score: 0.9555481,"  label: ""Right""",13960,0.34937552,0.71053916,1.2263504e-07,0.33527067,0.68046314,-0.0073701725,0.31434172,0.67272764,-0.00974906,0.2952649,0.67280346,-0.010388994,0.28100237,0.67173654,-0.010335715,0.29560438,0.7190095,-0.006448175,0.27424964,0.7061756,-0.0073683835,0.26811674,0.6903288,-0.008448239,0.2661563,0.67704517,-0.009088805,0.2973579,0.74021447,-0.0024083434,0.27652386,0.72553414,-0.0015776335,0.27341706,0.7068274,-0.0012340351,0.27455825,0.6927947,-0.0014076666,0.30295947,0.7518699,0.0013927317,0.2832712,0.74604964,0.002329901,0.2802907,0.7300358,0.0031963515,0.28165758,0.7174636,0.003080485,0.30950904,0.75614095,0.0046377326,0.29342344,0.7533276,0.0054497053,0.28961807,0.7414659,0.0072159874,0.29032445,0.7312144,0.008509256,left
700,  score: 0.9570994,"  label: ""Right""",13980,0.349518,0.71001434,1.2080204e-07,0.33501002,0.68015766,-0.0069624176,0.31418738,0.67238486,-0.00936264,0.29505754,0.67260104,-0.010206129,0.28078747,0.67112345,-0.010370659,0.2954049,0.7187583,-0.00581557,0.2743521,0.70583236,-0.006732938,0.26852384,0.68980193,-0.007861864,0.26688564,0.67659235,-0.008546345,0.29734963,0.7399845,-0.0021785956,0.27671358,0.7247648,-0.0015356009,0.2736919,0.7055698,-0.0013562948,0.27499396,0.6916535,-0.0015986097,0.30315518,0.7517354,0.0012326676,0.28333527,0.7455055,0.0019916242,0.28049457,0.7286588,0.0029361,0.28218105,0.7158755,0.0029394552,0.3099953,0.7563151,0.0041144127,0.29355234,0.7536299,0.0047979886,0.28982818,0.7414541,0.006715902,0.2907627,0.73117584,0.008167905,left
701,  score: 0.9562921,"  label: ""Right""",14000,0.3493793,0.70932627,1.2583797e-07,0.33533138,0.6797161,-0.007869447,0.31507602,0.67190737,-0.010686604,0.2958334,0.67182875,-0.0117187295,0.2811227,0.6704431,-0.012049562,0.29562962,0.71878797,-0.0067353547,0.27513063,0.705221,-0.0077884765,0.26900113,0.68888474,-0.008955564,0.26680082,0.6753908,-0.009696776,0.2969951,0.7396392,-0.002595191,0.2771817,0.7230277,-0.0019082258,0.2741898,0.70370793,-0.0017533695,0.2751117,0.6894926,-0.0020983971,0.30224872,0.7514188,0.0012606791,0.2836803,0.7437394,0.0019959759,0.28101557,0.727125,0.0027560343,0.28258362,0.71420515,0.0026093228,0.30859098,0.7561025,0.0045121424,0.29296663,0.7529091,0.005130562,0.2890729,0.74144787,0.0067836978,0.2896183,0.73161024,0.008051775,left
702,  score: 0.9634641,"  label: ""Right""",14020,0.34880248,0.7101953,1.3513329e-07,0.33542246,0.6798343,-0.0081161875,0.31523466,0.6711656,-0.011171073,0.29591694,0.6713157,-0.012449154,0.28129017,0.67039335,-0.0130474465,0.29585218,0.7185894,-0.007648083,0.27485442,0.70536435,-0.009861218,0.26868996,0.68818617,-0.011728739,0.2666337,0.673808,-0.01280622,0.29697403,0.73937815,-0.0037190327,0.2762813,0.7233213,-0.004169963,0.27190012,0.7038356,-0.0043747593,0.2716129,0.68906534,-0.004838015,0.30199748,0.75126356,-0.00014958148,0.28309214,0.74414027,-0.00053005933,0.2794989,0.72686636,0.00010559001,0.28007114,0.7131243,8.651304e-05,0.30813968,0.75605404,0.002802219,0.29226208,0.752827,0.0025762257,0.28833988,0.7407092,0.0041939192,0.28878972,0.73008287,0.0055803023,left
703,  score: 0.95905674,"  label: ""Right""",14040,0.34952727,0.71062726,1.3150198e-07,0.3361603,0.68015975,-0.008005324,0.31550345,0.6711829,-0.0108974,0.29592496,0.6710743,-0.012053768,0.281031,0.6697163,-0.012513523,0.29586634,0.71798825,-0.006876025,0.27485225,0.7047656,-0.008726455,0.26836896,0.68808323,-0.010318818,0.26612952,0.6744994,-0.0111424355,0.29683188,0.73856586,-0.0028932907,0.2764895,0.722498,-0.0030549916,0.27202493,0.7028505,-0.0032276337,0.271844,0.68805176,-0.003537067,0.30161005,0.75056726,0.00073069683,0.2825955,0.7431869,0.0006499078,0.27891067,0.7255957,0.0014051181,0.27955297,0.71172184,0.0016010964,0.30749437,0.7558263,0.0037423307,0.29110262,0.7531127,0.0037560132,0.28663167,0.74113214,0.0054732645,0.2867344,0.73049873,0.007053437,left
704,  score: 0.9619545,"  label: ""Right""",14060,0.34883153,0.71017146,1.372775e-07,0.3356101,0.67954665,-0.008224886,0.31517282,0.67073625,-0.011268837,0.29576892,0.670863,-0.012466253,0.28105357,0.66974664,-0.0129973935,0.29575303,0.718127,-0.00804564,0.27436948,0.70526266,-0.010399139,0.2676431,0.6882538,-0.012249005,0.26529825,0.67395324,-0.013172535,0.2967587,0.738712,-0.0039942916,0.27560815,0.72198737,-0.0046495874,0.2708966,0.7016832,-0.0050216843,0.27060398,0.6859565,-0.005415527,0.30136326,0.75060594,-0.00026712025,0.2820949,0.7417387,-0.00066838815,0.27769896,0.72316563,-0.00018514697,0.27778226,0.70798624,-0.00015480246,0.30696866,0.7559987,0.0028437318,0.29056916,0.7531188,0.0026754288,0.28566757,0.7407881,0.004161536,0.28526223,0.7293435,0.0055691926,left
705,  score: 0.964222,"  label: ""Right""",14080,0.3492794,0.7108906,1.3450817e-07,0.33628696,0.67976785,-0.009231269,0.31616446,0.67077166,-0.012806523,0.29640093,0.6707136,-0.014328335,0.28110835,0.6692711,-0.01514589,0.29570538,0.71799594,-0.009132164,0.2735743,0.704762,-0.011426458,0.2672276,0.68760055,-0.013020401,0.26585633,0.6731786,-0.01364086,0.29688713,0.73863924,-0.004438545,0.27535054,0.721336,-0.0049132723,0.27133623,0.7006474,-0.0052612033,0.27206445,0.6848864,-0.00560779,0.30180588,0.7503384,-7.04139e-05,0.2824108,0.7407783,-0.00016140174,0.2786479,0.72221214,0.00024840728,0.27958062,0.70717627,0.0001652233,0.30782512,0.7555306,0.0036250984,0.29137984,0.75228125,0.0036462888,0.2866715,0.739697,0.005015004,0.286682,0.7280672,0.0063130725,left
706,  score: 0.960306,"  label: ""Right""",14100,0.3493874,0.7098192,1.234825e-07,0.33560553,0.67876565,-0.008086968,0.31478038,0.67040706,-0.01067097,0.2952637,0.6705297,-0.0112333195,0.2806803,0.66924125,-0.011047189,0.29509166,0.7173896,-0.008058296,0.27338925,0.70451075,-0.009394572,0.26712874,0.6879678,-0.010353461,0.26550823,0.6740564,-0.010616243,0.2967094,0.7385547,-0.0034253611,0.2764482,0.7215552,-0.0027152495,0.27316996,0.70176506,-0.0022848316,0.2742385,0.6870212,-0.002230699,0.3020828,0.7504988,0.0010056474,0.2837119,0.7413296,0.0020189385,0.28077042,0.7240822,0.0029919352,0.2822283,0.71036345,0.0031380015,0.30831218,0.755749,0.0048341323,0.29267126,0.75251865,0.0057371254,0.28842956,0.7409009,0.0074491506,0.28861386,0.73037905,0.008927134,left
707,  score: 0.9467917,"  label: ""Right""",14120,0.348954,0.7097107,1.2955542e-07,0.33560956,0.6788686,-0.008228216,0.31503177,0.6702435,-0.011275035,0.29571328,0.67054415,-0.012360387,0.28116685,0.66963935,-0.012784031,0.29557732,0.716798,-0.008930948,0.2739976,0.70495987,-0.011040169,0.26718763,0.6885619,-0.012591512,0.26484698,0.67458546,-0.013330039,0.29691383,0.7383954,-0.0046701697,0.27599552,0.72308373,-0.0049078255,0.2724738,0.70285505,-0.004865135,0.2735467,0.68756866,-0.0050678984,0.30204028,0.7506844,-0.0006362777,0.28260383,0.7440258,-0.0006318482,0.27959514,0.72627354,6.7450754e-05,0.28116217,0.71216965,6.421165e-05,0.30817285,0.75605595,0.0028183833,0.29195887,0.75324035,0.0028365112,0.2883989,0.7405925,0.0043870877,0.28946316,0.729582,0.0057451935,left
708,  score: 0.9395185,"  label: ""Right""",14140,0.3493202,0.70906186,1.3495887e-07,0.33573163,0.67837393,-0.008140063,0.31534702,0.6698633,-0.01103737,0.29604018,0.66965026,-0.011989446,0.28128698,0.66892564,-0.012254396,0.29497865,0.7163847,-0.007881493,0.27387244,0.7035934,-0.009194956,0.26734123,0.6878034,-0.010304197,0.26493937,0.67438185,-0.010839267,0.29649433,0.7377305,-0.0034877064,0.2761865,0.72221863,-0.0029576044,0.2724607,0.7027593,-0.0025561422,0.27322942,0.687837,-0.0025125928,0.30215287,0.7501365,0.0006607337,0.28320208,0.7443198,0.0013992029,0.28013933,0.72762114,0.0024822296,0.28135735,0.7141316,0.0027079487,0.30905876,0.75560606,0.0041909195,0.29364842,0.7534275,0.00476746,0.28986526,0.74156463,0.006584196,0.29038548,0.7307836,0.008142062,left
709,  score: 0.9423727,"  label: ""Right""",14160,0.34890333,0.7090871,1.3948102e-07,0.33557233,0.67868674,-0.008230503,0.3152212,0.6700113,-0.011405466,0.2960488,0.6697324,-0.012660805,0.28147444,0.6688435,-0.013285119,0.29544196,0.7161885,-0.008807841,0.27393898,0.7039668,-0.010991984,0.26718533,0.68762124,-0.012740157,0.26468483,0.673634,-0.013643735,0.29683012,0.73792905,-0.0046874336,0.27537224,0.7233435,-0.0050260676,0.27113703,0.7033636,-0.0050264066,0.2717521,0.68783134,-0.0052337185,0.3022283,0.75048465,-0.0008175703,0.28219637,0.74473447,-0.00092406804,0.27888852,0.72707754,-0.00011732388,0.2801607,0.7129082,-2.3593026e-05,0.3088224,0.7559051,0.0024574874,0.2924382,0.7532371,0.0024211546,0.28881118,0.74066776,0.0041311407,0.28971094,0.72966814,0.0056045945,left
710,  score: 0.95082945,"  label: ""Right""",14180,0.3489692,0.7091196,1.2699769e-07,0.33539993,0.67855346,-0.008266282,0.31526878,0.66993207,-0.01127777,0.29592767,0.66959155,-0.012245187,0.2814049,0.66906124,-0.012537839,0.29497966,0.7161304,-0.009025783,0.2729679,0.70296943,-0.010365138,0.2666483,0.6867669,-0.011287955,0.2646564,0.673146,-0.011659113,0.296564,0.73768353,-0.004486898,0.2754075,0.7206464,-0.0040475605,0.27235907,0.7004625,-0.0037008505,0.2739203,0.68552786,-0.003791394,0.30216146,0.7500262,-9.206203e-05,0.28265297,0.7420274,0.00068332814,0.28021744,0.7243957,0.0014680186,0.2824259,0.7105012,0.0013438734,0.3089202,0.755656,0.0037247767,0.2929498,0.7524399,0.0043362263,0.28951272,0.74005127,0.005873425,0.29065645,0.72915584,0.0070952345,left
711,  score: 0.94308186,"  label: ""Right""",14200,0.34870902,0.7091569,1.377697e-07,0.33533692,0.67852956,-0.008113019,0.31504345,0.66981566,-0.011275798,0.29584295,0.66947144,-0.0125207985,0.28133455,0.6689094,-0.013124677,0.29509425,0.7162132,-0.008986244,0.2733341,0.7039211,-0.0110758105,0.26658842,0.6879335,-0.012586023,0.26425564,0.67427385,-0.013296427,0.29658377,0.73789465,-0.004843392,0.27513644,0.72228146,-0.0051174695,0.2711468,0.70210826,-0.0049626823,0.27198628,0.68668014,-0.0050227838,0.30211318,0.750439,-0.0009133164,0.28208238,0.74455506,-0.00088011613,0.2789026,0.7268904,7.229366e-05,0.28033432,0.71264833,0.0002647065,0.3088987,0.7560105,0.0024337627,0.29282653,0.75345427,0.0024617824,0.28909677,0.7409411,0.0041534724,0.289878,0.7298281,0.0056395256,left
712,  score: 0.9419261,"  label: ""Right""",14220,0.34935424,0.7099364,1.3104896e-07,0.336052,0.6787536,-0.008539625,0.3157572,0.66993386,-0.011520604,0.29626694,0.66915107,-0.012439891,0.28174287,0.6684866,-0.012658857,0.29497334,0.71666116,-0.008698581,0.27312115,0.7026621,-0.010088636,0.26679343,0.6863943,-0.011230534,0.2647545,0.6728541,-0.011791764,0.2967059,0.7381456,-0.0040903497,0.2754146,0.72143334,-0.0037196802,0.27197304,0.70141184,-0.0034352792,0.27317536,0.6864974,-0.003550084,0.30250227,0.75031734,0.0002794407,0.28294915,0.7427745,0.0008083361,0.28038296,0.7254109,0.0015406873,0.28231254,0.71179,0.0014608057,0.30947483,0.75553685,0.004041488,0.2934809,0.7525741,0.004450138,0.29007486,0.7404018,0.005988389,0.29110956,0.7296662,0.007241452,left
